,id,user_name,mentions,hashtags,geo,Time,Text
2427,1063141524857339905,JohnldtUk,@DominicRaab,#StopBrexitSaveBritain #StopBrexit #PeoplesVote #Maybot #MayBetraysBritain #MayMustGo #MayMustGoNow,,2018-11-15 18:47:46+00:00,@DominicRaab cheerio. Good riddance. #StopBrexitSaveBritain #StopBrexit #PeoplesVote #Maybot #MayBetraysBritain #MayMustGo #MayMustGoNow
2428,1063141524186251264,twitpetra1,,#The5Million #inLimbo #AlreadyNotFine #stopbrexit,,2018-11-15 18:47:46+00:00,"The pressure and stress that these young people have to endure is nothing short of cruel. As an adult #The5Million #inLimbo #AlreadyNotFine , I struggle emotionally with what the current socio-political climate is doing to me. My heart goes out to these young people. #stopbrexit"
2429,1063141237438509058,green4chilterns,,#StopBrexit,,2018-11-15 18:46:37+00:00,"Get real folks. Not ONE pro-EU MEP on the QT panel since the year 2000. And not ONE Labour, LibDem or Green MEP in that time either. MEPs on QT since 2000 all but two were UKIP and those other two Brexity Tories. You’ve made me chuckle at least #StopBrexit"
2430,1063141129539985408,juliehinukeu,,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 18:46:12+00:00,The funniest memes from the day that Brexit descended into chaos https://www.indy100.com/article/brexit-deal-draft-mems-theresa-may-eu-jacob-rees-mogg-conservative-chaos-no-confidence-vote-8635446 #StopBrexit #FBPE #PeoplesVote
2431,1063141104739119104,MisterBloggs,,#PeoplesVote #Brexit #StopBrexit #StopBrexitSaveBritain,,2018-11-15 18:46:06+00:00,Definitely. #PeoplesVote #Brexit #StopBrexit #StopBrexitSaveBritain
2432,1063141087324356614,SKraike,,#stopbrexit #StopToryBrexit,,2018-11-15 18:46:02+00:00,#stopbrexit #StopToryBrexit
2433,1063140887960653824,MisterBloggs,,#PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain,,2018-11-15 18:45:14+00:00,"Yeah, fucknuggets, answer the question. Then resign en masse. Thanks. #PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain"
2434,1063140416210526208,hepolytes,,#StopBrexit #PeoplesVote,,2018-11-15 18:43:22+00:00,"23/06/16 Theresa May (who avowedly acts in the national interest) supports EU membership including FOM and the ECJ. 15/10/18 Going on the vote of 37% of the (registered) electorate May states that the national interest lies in leaving the EU, etc. ?? #StopBrexit #PeoplesVote"
2435,1063140327752716288,nickhebditch,,#ExitBrexit #RevokeArticle50 #StopBrexit,,2018-11-15 18:43:00+00:00,"Exactly, with the reality that the deal we currently have is better than any form of Brexit - #ExitBrexit #RevokeArticle50 #StopBrexit all in the national interest "
2436,1063140291333505024,AngharadHafod,@eucopresident,#StopBrexit #PeoplesVote #BrexitShambles,,2018-11-15 18:42:52+00:00,"""But of course we are best prepared for a No Brexit scenario"". Well said @eucopresident #StopBrexit #PeoplesVote #BrexitShambles https://www.independent.co.uk/news/uk/politics/brexit-latest-second-referendum-cancel-eu-president-donald-tusk-theresa-may-a8635676.html"
2437,1063140157384208386,TerryEnga,,#BBCSwitchOff #PeoplesVote #BrexitisFraud #WATON #StopBrexit #Remain #ABTV #FBPE #Bracknell,,2018-11-15 18:42:20+00:00,I’m not part of this lot whoever they are? #BBCSwitchOff #PeoplesVote #BrexitisFraud #WATON #StopBrexit #Remain #ABTV #FBPE #Bracknell
2438,1063140132235210752,RougeGorge007,,#StopBrexit,,2018-11-15 18:42:14+00:00,* Thwarting Brexit (when else do you hear thwart used?) * Our European friends (why single out Europeans as friends?) * Vassal state (why make allusions to the Empire?) The EU is: * corrupt * dictatorial * failing * neo-liberal *anti-democratic * beaurocratic #StopBrexit
2439,1063140120335933441,juliehinukeu,@NewsNowUK,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 18:42:11+00:00,Four in 10 Britons 'oppose Theresa May's Brexit plan' - poll http://newsnow.co.uk/share?u=https%3A//www.independent.ie/business/brexit/four-in-10-britons-oppose-theresa-mays-brexit-plan-poll-37533000.html&amp;sgt=shv1&amp;sg=87aee624&amp;sid=2 via @NewsNowUK #StopBrexit #FBPE #PeoplesVote
2440,1063140105483943937,boxcoblizzie,,#StopBrexit,,2018-11-15 18:42:07+00:00,"I find that one sentence almost unbearable. And I'm not one of life's travellers at all. But it's such a cruel and unnecessary tragedy for our younger generation, and I could just weep for their lost opportunities. Oh damn and blast this wretched brexit business. #StopBrexit"
2441,1063139926374563840,LoubinWally,,#stopbrexit #BlackoutforBrexit #peoplesvote #stopbrexit,,2018-11-15 18:41:25+00:00,Turning off the lights & gonna deliver my #stopbrexit postcards to my neighbourhood and beyond!! One message... do not extinguish our EU flame Turn off to send your message via the Grid.. #BlackoutforBrexit Nationwide Blackout Sunday 18th Nov 8-9pm #peoplesvote #stopbrexit 
2442,1063139806744461312,ZeezyMulla,@David_Cameron,#StopBrexit,,2018-11-15 18:40:56+00:00,No matter what troubling thing you do just remember @David_Cameron still sleeps at night #StopBrexit
2443,1063139789237616642,HuwJonesLabour,,#StopBrexit,,2018-11-15 18:40:52+00:00,"just a reminder.... If you're in SE Cambs: If ever there was a day to put some pressure on Lucy, its today. Her email addresses are lucyfrazer.southeastcambs@gmail.com and lucy.frazer.mp@parliament.uk #StopBrexit"
2444,1063139751719550981,GrantWhiteTZ,,#StopBrexit #PeoplesVote,,2018-11-15 18:40:43+00:00,To everyone in Parliament Square right now protesting for #StopBrexit/#PeoplesVote- thank you. As someone who has continuously called for more Remain protest I feel I should be there too but was unable to attend. So thank you very much to all of you.
2445,1063139734258630656,EUlvis,,#Remain #StopBrexit #PeoplesVote,,2018-11-15 18:40:39+00:00,"One o the nicer rejection letters I seen. She seemed genuinely disappointed herself, just a shame she ain't got the commitment to follow through with what she knows is right. More strength needed from all the #Remain MPs, now's the time to fight! #StopBrexit #PeoplesVote "
2446,1063139502087172096,sdjohns,,#peoplesvote #StopBrexit #NoBrexit,,2018-11-15 18:39:44+00:00,What “national unity”? #peoplesvote #StopBrexit #NoBrexit
2447,1063139457946267649,Sideshow_Matt,@SODEMAction @snb19692,#StopBrexit #Remain #Remainer #ExitFromBrexit #BollocksToBrexit,,2018-11-15 18:39:33+00:00,"Nice article here on the @SODEMAction guy with the big voice, @snb19692 #StopBrexit #Remain #Remainer #ExitFromBrexit #BollocksToBrexit 'Shouting at the seat of power': remainer gatecrashes 100 TV interviews"
2448,1063139429957689344,juliehinukeu,,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 18:39:26+00:00,This 'limited edition' Brexit mug pretty much sums everything up https://www.indy100.com/article/brexit-mug-yorkshire-pottery-theresa-may-holes-8635741 #StopBrexit #FBPE #PeoplesVote
2449,1063139398236155904,PiaPerro,,#Brexit #Article50 #StopBrexit,,2018-11-15 18:39:19+00:00,More time to tie the #Brexit noose extra tight? No thank you. Revoke #Article50 letter and #StopBrexit 
2450,1063139352757354506,MisterBloggs,,#PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain,,2018-11-15 18:39:08+00:00,Me neither. Go Tarzan! Go Hezza! #PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain
2451,1063139176441409536,ProfARichardson,@UKLabour,#StopBrexit,,2018-11-15 18:38:26+00:00,"There is no such thing, @UKLabour #StopBrexit "
2452,1063138925928042496,MisterBloggs,,#PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain,,2018-11-15 18:37:26+00:00,Shame. He definitely couldn't do a worse job than those other sphincter bots. #PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain
2453,1063138654783242241,HelenMagi,,#StopBrexit,,2018-11-15 18:36:22+00:00,We need to #StopBrexit. It's an unfolding disaster.
2454,1063138600257310721,CofEverywhere,,#StopBrexit #bollockstobrexit #ReesMoggMoseleyIsAShyster #PeoplesVote #VileVeneerMonster,,2018-11-15 18:36:09+00:00,bloody ace #StopBrexit #bollockstobrexit #ReesMoggMoseleyIsAShyster #PeoplesVote Mogg is #VileVeneerMonster
2455,1063138599279964162,flossymacdoodle,@UKLabour,#stopbrexit #Brexit,,2018-11-15 18:36:08+00:00,"Then @UKLabour must #stopbrexit and stop this farce of pretending you could negotiate something substantially different. You can't and any form of #Brexit will continue to damage UK economy, the only question is how much."
2456,1063138584105046016,TheJackieBrook,,#PeoplesVote #StopBrexit,,2018-11-15 18:36:05+00:00,Fabulous. Sums up this stupidity accurately. #PeoplesVote #StopBrexit
2457,1063138548545699842,Hammers_Alexand,,#PeoplesVote #FinalSayForAll #StopBrexit,,2018-11-15 18:35:56+00:00,"You just saw the best possible Brexit deal - 2yrs in the making. Just accept it: *This is as good as Brexit will get*. This *is* what you voted for. There is of course a much, much better alternative: Remain and cancel this madness. #PeoplesVote #FinalSayForAll #StopBrexit"
2458,1063138524285820930,juliehinukeu,@NewsNowUK,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 18:35:51+00:00,Brexit: businesses urged to accelerate IP registrations http://newsnow.co.uk/share?u=https%3A//www.out-law.com/en/articles/2018/november/brexit-businesses-ip-registrations/&amp;sgt=shv1&amp;sg=ea592521&amp;sid=2 via @NewsNowUK #StopBrexit #FBPE #PeoplesVote
2459,1063138508880142336,dbkell,,#StopBrexit,,2018-11-15 18:35:47+00:00,"Get back to the pub, Ken. No concessions. Just #StopBrexit. "
2460,1063138491767361536,1966Tricky69,@snb19692,#PeoplesVote #StopBrexit,,2018-11-15 18:35:43+00:00,@snb19692 Great work on Rees-Mogg's press conference Steve. Keep up the great work #PeoplesVote #StopBrexit
2461,1063138348653518849,MisterBloggs,,#PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain,,2018-11-15 18:35:09+00:00,Femi: telling it like it us. #PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain
2462,1063138267493814272,peter_friel,,#brexit #Brexiteers #PeoplesVote #greenparty #stopbrexit,,2018-11-15 18:34:49+00:00,"#brexit Can the #Brexiteers please now understand this. This is the European Union being kind to the UK, if we try and renegotiate they will get nasty. #PeoplesVote is the only sensible choice left. The #greenparty have been clear on this from the start #stopbrexit"
2463,1063138255355478021,LiberalChiswick,,#FinalSay #PeoplesVote #ExitFromBrexit #StopBrexit,,2018-11-15 18:34:46+00:00,"Flags from all over the British Isles - Welsh, Scottish, European Union, and Union Flag. All united in calling for a #FinalSay #PeoplesVote. #ExitFromBrexit #StopBrexit "
2464,1063138243494006784,EU_Remain_2017,,#IanBlackford #SNP #StopBrexit #Indyref2 #Remain #EU,,2018-11-15 18:34:44+00:00,#IanBlackford #SNP #StopBrexit #Indyref2 #Remain #EU
2465,1063138170651508737,juliehinukeu,@jon_bartley,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 18:34:26+00:00,Even Theresa May now accepts there is another option – to stay in the European Union – @jon_bartley writes for @HuffPostUKBlogs https://www.huffingtonpost.co.uk/entry/theresa-may-brexit-european-union_uk_5beda3c5e4b0dbb7ea68828e?ncid=other_twitter_cooo9wqtham&amp;utm_campaign=share_twitter #StopBrexit #FBPE #PeoplesVote
2466,1063138161239486464,Xlandphoto,,#PeoplesVote #RemainOption #ABTV #StopBrexit,,2018-11-15 18:34:24+00:00,Things become clear when you borrow David Ickes 'special' glasses... #PeoplesVote #RemainOption #ABTV #StopBrexit 
2467,1063138154515959810,ADHollis58,,#Brexit #StopBrexit,,2018-11-15 18:34:22+00:00,#Brexit #StopBrexit 
2468,1063138033120219141,CarolineVoaden,,#PeopesVote #stopbrexit #brexit #libdems,,2018-11-15 18:33:53+00:00,The government is in meltdown. Labour is divided. Only the Lib Dems have opposed Brexit from the beginning and we’re not afraid to say it. We will keep pushing for a People’s Vote to stop this chaos! Join us today - http://libdems.org.uk/join #PeopesVote #stopbrexit #brexit #libdems
2469,1063138025528610816,shrimptony,,#PeoplesVote #TheresaMay #StopBrexit,,2018-11-15 18:33:52+00:00,The only part of TM's press conference where she sounded convincing; was when she proudly asserted about ending freedom of movement. Never happier than when removing people's rights and stopping people coming to settle in this Country.! #PeoplesVote #TheresaMay #StopBrexit
2470,1063137898810220546,MarkRobinson69,,#StopBrexit,,2018-11-15 18:33:21+00:00,The best deal is the one we already have. You can and should #StopBrexit now. Have the courage to admit the referendum was only advisory and for the best interests of the country we are going to remain.
2471,1063137852073132032,PembertonAlan,,#StopBrexit #PeoplesVote,,2018-11-15 18:33:10+00:00,Has Govey been told what to do by Murdoch yet? Contest the Tory leadership knife-fight or be the third Brexit (Dumb Arse) Secretary. #StopBrexit #PeoplesVote
2472,1063137720954961920,EU_Remain_2017,,#SNP #StopBrexit #indyref2 #Remain #EU,,2018-11-15 18:32:39+00:00,#SNP #StopBrexit #indyref2 #Remain #EU
2473,1063137720422354944,PhilDunnLD,,#StopBrexit,,2018-11-15 18:32:39+00:00,#StopBrexit https://www.facebook.com/story.php?story_fbid=10155991200406375&amp;id=709191374
2474,1063137719151484929,juliehinukeu,@MetroUK,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 18:32:39+00:00,Sign language interpreter perfectly captures how we feel about Brexit https://metro.co.uk/2018/11/15/sign-language-interpreter-perfectly-captures-how-we-feel-about-brexit-8144595/?ito=article.desktop.share.top.twitter via @MetroUK #StopBrexit #FBPE #PeoplesVote
2475,1063137513152413697,MisterBloggs,,#PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain,,2018-11-15 18:31:49+00:00,"Go, go, go, Mr Bray. Give him your fulsome support - and maybe some cash for his living exs here: http://www.sodemaction.co.uk #PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain"
2476,1063137447918424065,grumpygit2,@theresa_may,#cancelbrexit #stopbrexit #FBPE #FollowBackProEU,,2018-11-15 18:31:34+00:00,The bloody difficult woman is also very stubborn. FFS sake @theresa_may the mood of the country has changed. Just #cancelbrexit #stopbrexit #FBPE #FollowBackProEU
2477,1063137057986486272,patriciatibbels,,#Stopbrexit #peoplesvote,,2018-11-15 18:30:01+00:00,It is indeed quite extraordinary that Scotland has been sidelined - not mentioned in the WA. #Stopbrexit #peoplesvote i
2478,1063137043151286274,ross1eOna,,#BrexitChaos #StopBrexit,,2018-11-15 18:29:57+00:00,#BrexitChaos #StopBrexit Let this sink in Health Minister said he cannot guarantee that people will not die because of Brexit 
2479,1063137041540505600,juliehinukeu,,#StopBrexit #FBPE #PeoplesVote,,2018-11-15 18:29:57+00:00,Police accuse government of leaving them with 'no idea' of how to protect UK amid Brexit chaos https://www.independent.co.uk/news/uk/home-news/brexit-withdrawal-agreement-eu-security-police-no-idea-planning-contingency-intelligence-sajid-javid-a8635726.html #StopBrexit #FBPE #PeoplesVote
2480,1063136934090940416,kaffenbacker,,#StopBrexit #GetTheToriesOut,,2018-11-15 18:29:31+00:00,"""risks""? No, she is a hollow shell, an empty vessel. She's gone. #StopBrexit to #GetTheToriesOut"
2481,1063136816298164224,cathie_wood,,#StopBrexit,,2018-11-15 18:29:03+00:00,If those ones go it will be because they'll be plotting to oust May and then to toady up to whichever Hard Brexit lunatic is elected leader. I fear its going to get worse before it gets any better.....#StopBrexit its rubbish!
2482,1063136804453408770,duhanvikram,@Conservatives @theresa_may @jeremycorbyn @UKLabour,#StopBrexit #TippingPoint,,2018-11-15 18:29:00+00:00,I have fundamental differences with @Conservatives party but must admit that I am really impressed with fighting spirit of PM @theresa_may. Hopefully @jeremycorbyn will show us the same spirit and will support ‘People’s vote’! @UKLabour #StopBrexit #TippingPoint
2483,1063136724988125184,MisterBloggs,,#PeoplesVote #StopBrexit #Brexit #DominicRaab #StopBrexitSaveBritain,,2018-11-15 18:28:42+00:00,"Blah, blah, blah. Just take up sex and travel, you useless toad and take the rest of your loony fellow travellers and carpetbaggers with you. We'll get on with saving the country. #PeoplesVote #StopBrexit #Brexit #DominicRaab #StopBrexitSaveBritain"
2484,1063136552321212416,TheJackieBrook,,#StopBrexit #PeoplesVote,,2018-11-15 18:28:00+00:00,Remember these? #StopBrexit #PeoplesVote
2485,1063136445215531016,Brexitastrophe,,#FBPE #StopBrexit,,2018-11-15 18:27:35+00:00,"Theresa May - out of touch, out of power, out of time. #FBPE #StopBrexit"
2486,1063136267028889602,BupeNgoy,,#Theresa_May #Brexit #BrexitShambles #StopBrexit,,2018-11-15 18:26:52+00:00,Time to close curtains.... Time for her to go. #Theresa_May #Brexit will never work. #BrexitShambles #StopBrexit Enough is Enough
